,realtime,%cpu,rchar,wchar,syscr,syscw,read_bytes,write_bytes,%mem,vmem,rss,peak_vmem,peak_rss,vol_ctxt,inv_ctxt,scheme,samples,threads,type,iter,size_bytes
1428,78036,7873,5096285998,3749332217,526639,449321,33693696,9564160,10,10069632,2607664,10145844,2629112,94343,571,enteritidis_v1.0.7,1,32,snippy,1,268039088
1429,2134593,2092,117261116413,92068200853,12013945,2821693,20956160,0,0,6133060,192412,6339600,192412,251266,8027108,enteritidis_v1.0.7,96,2,multiple,7,96
1430,51483,1456,2406885682,1857733926,244607,56939,20697088,0,0,2385184,70036,2407628,70432,81545,7507,enteritidis_v1.0.7,1,1,single,7,539404213
1431,26077,1503,1204200396,942475820,124101,28899,20697088,0,0,1989636,69924,2407632,70320,41976,2387,enteritidis_v1.0.7,1,1,single,10,251976854
1432,29263,1391,1107891519,860363530,113661,26382,20697088,0,0,2393268,70228,2407636,70620,40659,15002,enteritidis_v1.0.7,1,1,single,4,237780265
1433,39510,1197,1286996593,1027963404,134464,31517,20751360,0,0,1989628,69756,2407624,70152,42942,49604,enteritidis_v1.0.7,1,1,single,9,249285523
1434,2101990,2097,117261116413,92068200853,12014228,2821693,20936704,0,0,6133204,192020,6339612,192020,266577,7904366,enteritidis_v1.0.7,96,2,multiple,6,96
1435,146916,3826,4835815740,4018189414,556527,438544,33728512,3620864,6,9476144,1690852,9487776,1720876,100412,21473,enteritidis_v1.0.7,1,8,snippy,1,197307350
1436,25985,1500,1204200396,942475820,124101,28899,20697088,0,0,2396980,69832,2407628,70224,43319,1437,enteritidis_v1.0.7,1,1,single,4,251976854
1437,218615,2970,4796858489,3988538405,545209,451176,33693696,2560000,6,9014660,1527044,9026292,1557972,115876,51199,enteritidis_v1.0.7,1,4,snippy,1,255243498
1438,87200,9548,5877486200,4345361442,605334,520442,33693696,10129408,10,10069636,2852148,10170436,2862768,119391,2435,enteritidis_v1.0.7,1,32,snippy,1,399142615
1439,22726,1449,938522337,745661928,97971,22869,20697088,0,0,2389904,69608,2407628,70000,31866,3801,enteritidis_v1.0.7,1,1,single,6,183112718
1440,48184,1335,1779027623,1326177489,176794,40653,20697088,0,0,2396980,69768,2407628,70144,56963,51958,enteritidis_v1.0.7,1,1,single,10,443102425
1441,236376,17192,117261151481,92068200966,12015291,2821707,20936704,0,0,33704712,919216,33915728,919216,620017,4554076,enteritidis_v1.0.7,96,16,multiple,10,96
1442,20753,1480,812130614,619133006,82544,18992,20716544,0,0,1989632,69592,2407628,69988,25169,7185,enteritidis_v1.0.7,1,1,single,9,183249872
1443,30858,1502,1362237117,1005948007,134740,30843,20697088,0,0,2390140,70140,2407628,70536,41978,2994,enteritidis_v1.0.7,1,1,single,7,346541347
1444,421123,1717,8057448347,6846183628,929667,716369,33728512,3301376,11,10565980,2969556,10643148,3058204,221375,33548,enteritidis_v1.0.7,1,2,snippy,1,370908859
1445,162150,4072,5372607545,4431668149,607402,484718,33693696,3502080,6,9344176,1724988,9355808,1758048,122399,63510,enteritidis_v1.0.7,1,8,snippy,1,250503194
1446,14973,1524,573713207,437899364,58665,13439,20697088,0,0,2387252,69976,2407632,70368,19991,3803,enteritidis_v1.0.7,1,1,single,6,126066089
1447,96411,4242,4683355912,3820031066,534313,423548,33693696,5459968,10,10135172,2713552,10211396,2832972,121228,7002,enteritidis_v1.0.7,1,16,snippy,1,151868003
1448,93799,1389,4042994498,3121708466,410325,95664,20716544,0,0,2394264,70172,2407624,70548,140064,43301,enteritidis_v1.0.7,1,1,single,2,911538626
1449,146707,4426,5213777498,4253303770,580619,461744,33693696,3457024,6,9345072,1680148,9409412,1710568,110691,9121,enteritidis_v1.0.7,1,8,snippy,1,257012787
1450,46225,1337,1713385816,1332728972,175395,40855,20697088,0,0,2398000,69652,2407624,70044,59319,29194,enteritidis_v1.0.7,1,1,single,1,370908859
1451,67997,7933,3974660531,2767160845,389163,341322,33693696,9879552,7,10036864,2006728,10154048,2042588,69016,376,enteritidis_v1.0.7,1,32,snippy,1,243801042
1452,53320,1412,2406885682,1857733926,244623,56939,20697088,0,0,2396916,69776,2407628,70156,76278,15348,enteritidis_v1.0.7,1,1,single,9,539404213
1453,266645,1144,2855161310,2382460644,332395,267780,33693696,2306048,3,8511448,883132,8588484,906256,61723,15549,enteritidis_v1.0.7,1,1,snippy,1,126972365
1454,114319,3704,4049625842,3419789730,477665,384283,33693696,3293184,6,9476148,1541932,9606024,1587736,110137,29165,enteritidis_v1.0.7,1,8,snippy,1,128835636
1455,36420,1169,1121398542,876965441,115587,26891,20697088,0,0,2384644,69904,2407624,70296,41822,53100,enteritidis_v1.0.7,1,1,single,6,234685421
1456,41936,1127,1286996593,1027963404,134456,31517,20697088,0,0,2391708,69896,2407628,70288,58519,74557,enteritidis_v1.0.7,1,1,single,3,249285523
1457,649800,7155,117261131437,92068200901,12013362,2821699,20936704,0,0,17951160,502492,18159748,502492,455283,10799146,enteritidis_v1.0.7,96,8,multiple,6,96
1458,514009,1890,5735940971,4699548272,643955,577439,33693696,2764800,5,8850804,1515256,8917844,1548200,126675,19862,enteritidis_v1.0.7,1,2,snippy,1,471980053
1459,16022,1447,534265697,398528909,53867,12233,20716544,0,0,2382100,69668,2407624,70064,17186,9880,enteritidis_v1.0.7,1,1,single,10,125988487
1460,20945,1506,844114239,665962576,87798,20426,20697088,0,0,2391708,69960,2407632,70356,30406,5255,enteritidis_v1.0.7,1,1,single,2,168403627
1461,22529,1446,864357034,617414555,83980,18939,20697088,0,0,2396128,69988,2407628,70380,29499,11677,enteritidis_v1.0.7,1,1,single,6,237194140
1462,238378,5263,7843259393,6522121590,890749,789753,33693696,3538944,8,9476148,2356192,9573256,2396788,188412,52539,enteritidis_v1.0.7,1,8,snippy,1,539404213
1463,23255,1361,846401849,667907212,88049,20487,20697088,0,0,2390008,69704,2407636,70096,31807,15618,enteritidis_v1.0.7,1,1,single,3,168746932
1464,402633,4912,14767642658,12467395879,1651108,1399129,33693696,3932160,18,9606316,4771680,9670656,4860148,369369,90748,enteritidis_v1.0.7,1,8,snippy,1,911538626
1465,15585,1472,604690525,443507319,60122,13611,20716544,0,0,2382356,69656,2407628,70052,19331,4242,enteritidis_v1.0.7,1,1,single,10,151435202
1466,42316,1327,1686524504,1426627187,183159,43731,20697088,0,0,2392864,69616,2407632,70008,65156,29318,enteritidis_v1.0.7,1,1,single,9,250149771
1467,37121,1261,1234788825,946730267,125437,29028,20716544,0,0,2392604,70004,2407628,70396,39688,38119,enteritidis_v1.0.7,1,1,single,6,278310884
1468,33984,1388,1279316522,985839178,130376,30227,20697088,0,0,2393260,70164,2407624,70560,45095,13635,enteritidis_v1.0.7,1,1,single,2,283728415
1469,580000,1758,9210064558,7842402285,1054571,837931,33693696,4124672,12,8915444,3114672,9048020,3182076,229104,48963,enteritidis_v1.0.7,1,2,snippy,1,430217069
1470,35623,1516,1589651270,1180760920,157700,36199,20697088,0,0,2392600,69744,2407624,70120,42370,8729,enteritidis_v1.0.7,1,1,single,6,399142615
1471,36106,1418,1498611950,1201888180,156848,36846,20716544,0,0,2392860,69960,2407628,70356,46865,10852,enteritidis_v1.0.7,1,1,single,1,286976208
1472,104447,4783,4503098370,3606083665,503223,398166,33693696,5939200,7,10135168,1880432,10195952,1899036,91281,10006,enteritidis_v1.0.7,1,16,snippy,1,172173948
1473,236540,17165,117261151481,92068200966,12015376,2821707,20936704,0,0,33689848,916120,33906116,916120,608021,4458274,enteritidis_v1.0.7,96,16,multiple,9,96
1474,24727,1411,1061279204,854224129,111666,26195,20697088,0,0,1989632,69696,2407628,70092,39470,5798,enteritidis_v1.0.7,1,1,single,8,197307350
1475,27433,1414,1067092035,824852735,109168,25295,20697088,0,0,2393476,70036,2407632,70428,39554,13203,enteritidis_v1.0.7,1,1,single,1,232490990
1476,135489,3117,3220297274,2447417613,340957,272699,33728512,5562368,5,10036864,1547992,10098672,1566404,64241,35174,enteritidis_v1.0.7,1,16,snippy,1,136516531
1477,31209,1264,1002812563,749263759,100274,22979,20697088,0,0,2393264,69860,2407628,70256,38666,34287,enteritidis_v1.0.7,1,1,single,1,243801042
1478,40109,1420,1723715685,1334959694,175903,40923,20697088,0,0,2395356,70104,2407624,70500,60423,13140,enteritidis_v1.0.7,1,1,single,4,379008409
1479,33126,1341,1327729366,1037847833,136621,31820,20716544,0,0,2392232,69608,2407624,70000,41769,18165,enteritidis_v1.0.7,1,1,single,4,280133839
1480,126005,3975,4529023602,3691782544,509464,401561,33693696,3452928,5,9345072,1363152,9409412,1503036,101093,17061,enteritidis_v1.0.7,1,8,snippy,1,204265322
1481,27374,1466,1206359986,941368751,124069,28864,20697088,0,0,2389904,69960,2407628,70356,43329,5938,enteritidis_v1.0.7,1,1,single,4,255243498
1482,30083,1489,1315404559,1039703447,136404,31877,20697088,0,0,2397492,69680,2407628,70072,45482,5267,enteritidis_v1.0.7,1,1,single,2,265953442
1483,17206,1381,604690523,443507319,60126,13611,20716544,0,0,2392604,69672,2407628,70068,22033,12959,enteritidis_v1.0.7,1,1,single,3,151435202
1484,25287,1390,922490269,769854488,99696,23610,20697088,0,0,1989632,70036,2407628,70432,40844,6451,enteritidis_v1.0.7,1,1,single,6,142887817
1485,174892,4695,7462894280,6362388958,875703,687424,33693696,5984256,11,10267140,3039864,10344308,3161996,197955,64279,enteritidis_v1.0.7,1,16,snippy,1,250149771
1486,12759,1475,445020969,330454572,44904,10147,20697088,0,0,2394360,70164,2407628,70560,15157,7151,enteritidis_v1.0.7,1,1,single,9,104818648
1487,33657,1379,1294375338,1028674351,134760,31539,20697088,0,0,2391964,69856,2407624,70252,49129,11992,enteritidis_v1.0.7,1,1,single,10,255953274
1488,77087,3626,2206964259,1668247560,237938,192853,33693696,3248128,4,9311404,927984,9375744,952776,42931,5103,enteritidis_v1.0.7,1,8,snippy,1,104620052
1489,107580,3913,3498387997,2757873199,379253,302317,33693696,3252224,5,9311408,1213488,9375748,1229416,66755,13933,enteritidis_v1.0.7,1,8,snippy,1,174692626
1490,26866,1319,938522339,745661928,97982,22869,20697088,0,0,2393268,70148,2407632,70540,34246,23438,enteritidis_v1.0.7,1,1,single,9,183112718
1491,218938,2889,6919414394,5958864958,797412,635395,33728512,2691072,10,9081100,2475768,9147240,2521968,149857,18826,enteritidis_v1.0.7,1,4,snippy,1,283141807
1492,172025,4081,5974784239,4905808305,669455,522734,33693696,3665920,7,9410612,1862736,9456160,1898028,135178,84713,enteritidis_v1.0.7,1,8,snippy,1,280133839
1493,39100,1420,1723715685,1334959694,175907,40923,20697088,0,0,2382100,70028,2407628,70424,60152,10908,enteritidis_v1.0.7,1,1,single,5,379008409
1494,43647,1260,1488276065,1149722969,151773,35247,20716544,0,0,2394268,69732,2407628,70128,54737,50405,enteritidis_v1.0.7,1,1,single,4,328805369
1495,28423,1429,1107891519,860363530,113660,26382,20716544,0,0,2398004,70048,2407628,70440,37994,11966,enteritidis_v1.0.7,1,1,single,3,237780265
1496,104054,4605,3885959379,3033151395,421803,337285,33693696,5304320,6,10374112,1669452,10589616,2005480,79971,17030,enteritidis_v1.0.7,1,16,snippy,1,168746932
1497,27308,1468,1140212387,884703412,116875,27128,20697088,0,0,2389904,69820,2407624,70216,37414,8094,enteritidis_v1.0.7,1,1,single,1,245761219
1498,18865,1433,722273674,579385476,76152,17774,20697088,0,0,2384644,69944,2407624,70340,27659,3597,enteritidis_v1.0.7,1,1,single,6,133140452
1499,163503,4348,6602773172,5529794389,756088,599637,33693696,4157440,7,9575352,2085256,9586984,2124768,139743,19247,enteritidis_v1.0.7,1,8,snippy,1,286976208
1500,26817,1446,1112890158,866665433,114378,26575,20697088,0,0,1989628,69792,2407624,70184,40568,12244,enteritidis_v1.0.7,1,1,single,8,236476990
1501,26747,1548,1178545888,878373215,117464,26934,20697088,0,0,1989632,70172,2407628,70564,40815,4080,enteritidis_v1.0.7,1,1,single,4,290424908
1502,72260,4843,3715869130,2863876552,400770,318988,33693696,5914624,6,10053252,1658700,10170436,1704072,67477,1786,enteritidis_v1.0.7,1,16,snippy,1,157901557
1503,20205,1493,844114238,665962576,87804,20426,20697088,0,0,2396388,69908,2407628,70304,30269,4543,enteritidis_v1.0.7,1,1,single,3,168403627
1504,24857,1389,938522338,745661928,97991,22869,20697088,0,0,2386444,70060,2407628,70452,32431,11462,enteritidis_v1.0.7,1,1,single,1,183112718
1505,38332,1523,1919823951,1453973747,192769,44569,20716544,0,0,2387256,69732,2407632,70128,63225,2466,enteritidis_v1.0.7,1,1,single,2,456102547
1506,4209686,1057,117254344125,92061557004,12013769,2821397,20697088,0,0,2384388,82672,2407680,82672,178539,7727912,enteritidis_v1.0.7,96,1,multiple,8,96
1507,425917,1094,2551212256,2027232034,288269,259106,33693696,2215936,2,8511448,699052,8588484,718188,55371,32189,enteritidis_v1.0.7,1,1,snippy,1,203268910
1508,251390,1169,2977824422,2492207121,346137,277444,33693696,2449408,3,8527832,943504,8604868,974212,74346,18015,enteritidis_v1.0.7,1,1,snippy,1,125358126
1509,29146,1561,1362237117,1005948007,134741,30843,20697088,0,0,1989636,69840,2407632,70232,45861,1661,enteritidis_v1.0.7,1,1,single,8,346541347
1510,378652,1130,3704044873,3104968336,428952,345154,33728512,2519040,4,8544216,1263980,8621252,1291624,92842,35059,enteritidis_v1.0.7,1,1,snippy,1,177005607
1511,43790,1304,1621759436,1282736713,168021,39323,20697088,0,0,1989632,70060,2407628,70456,56428,40197,enteritidis_v1.0.7,1,1,single,10,329275141
1512,29390,1446,1236357078,999362848,130293,30641,20697088,0,0,1989632,69636,2407628,70028,47010,9227,enteritidis_v1.0.7,1,1,single,7,227245299
1513,221926,5673,6719543007,5350673631,735612,635717,33693696,5701632,8,10070536,2086528,10122228,2411552,151718,85050,enteritidis_v1.0.7,1,16,snippy,1,456102547
1514,204994,2812,5658914298,4773207618,651754,514930,33693696,2818048,8,9113884,1980644,9245560,2016736,128165,20866,enteritidis_v1.0.7,1,4,snippy,1,249285523
1515,26143,1455,1067092035,824852735,109149,25295,20697088,0,0,1989632,69600,2407628,69996,38312,5714,enteritidis_v1.0.7,1,1,single,8,232490990
1516,185709,1142,1404148787,1087541501,162299,143735,33693696,1712128,1,8488920,381416,8565956,390808,25433,12127,enteritidis_v1.0.7,1,1,snippy,1,91638000
1517,537781,1867,5494648731,4530046308,627707,570972,33693696,2945024,5,8849904,1501300,8982480,1532848,124515,21139,enteritidis_v1.0.7,1,2,snippy,1,440992030
1518,29068,1442,1196523490,929762999,122727,28508,20716544,0,0,2384644,69988,2407628,70384,40297,9185,enteritidis_v1.0.7,1,1,single,1,257012787
1519,50410,1406,2215466805,1692677739,223670,51882,20697088,0,0,2385048,69880,2407624,70272,78989,21190,enteritidis_v1.0.7,1,1,single,3,513041485
1520,27891,1233,803832731,665249416,86501,20404,20716544,0,0,2396132,69996,2407632,70388,34155,26878,enteritidis_v1.0.7,1,1,single,9,128835636
1521,212118,5801,9121470994,7435388033,994826,791181,33693696,6393856,10,10632544,2792840,10644176,3007012,199936,61920,enteritidis_v1.0.7,1,16,snippy,1,463745106
1522,28364,1448,1128730815,865408137,114755,26537,20697088,0,0,2396132,69420,2407632,69812,39372,12175,enteritidis_v1.0.7,1,1,single,6,253574934
1523,11018,1508,364062661,262729100,36221,8077,20716544,0,0,2387692,69412,2407628,69808,13503,5317,enteritidis_v1.0.7,1,1,single,10,91638000
1524,28659,1417,1107891519,860363530,113661,26382,20716544,0,0,2391960,70156,2407628,70552,37197,12618,enteritidis_v1.0.7,1,1,single,5,237780265
1525,12371,1413,458022342,343654548,46511,10552,20697088,0,0,2395036,69672,2407628,70068,15423,4025,enteritidis_v1.0.7,1,1,single,3,104620052
1526,46268,1359,1840173680,1358445916,181620,41642,20697088,0,0,2397236,69824,2407628,70220,58544,31522,enteritidis_v1.0.7,1,1,single,5,471980053
1527,26302,1363,922490269,769854488,99694,23610,20697088,0,0,2390008,69980,2407628,70376,40028,7560,enteritidis_v1.0.7,1,1,single,7,142887817
1528,122746,5447,6872864511,5511888466,747194,585408,33693696,5943296,8,10102404,2271984,10203204,2297040,145021,4548,enteritidis_v1.0.7,1,16,snippy,1,334226197
1529,120342,6596,8281984705,6517530013,894009,695124,33693696,10334208,12,10136072,3212388,10203204,3617064,159872,632,enteritidis_v1.0.7,1,32,snippy,1,360962023
1530,83196,4361,3636201012,2841453642,400447,317219,33693696,5713920,6,10071436,1599280,10180428,1618120,77556,2934,enteritidis_v1.0.7,1,16,snippy,1,133140452
1531,13061,1519,445020965,330454572,44896,10147,20716544,0,0,2391700,68976,2407628,69372,13509,7383,enteritidis_v1.0.7,1,1,single,3,104818648
1532,43389,1302,1686524506,1426627187,183168,43731,20697088,0,0,2391964,69684,2407628,70076,63221,29483,enteritidis_v1.0.7,1,1,single,8,250149771
1533,19853,1447,697328530,540347046,71819,16578,20697088,0,0,2390004,69536,2407628,69932,22950,8279,enteritidis_v1.0.7,1,1,single,4,147233770
1534,42635,1200,1370267462,1087011120,142424,33326,20716544,0,0,2381504,69988,2407624,70380,55475,55174,enteritidis_v1.0.7,1,1,single,5,273508691
1535,439383,1712,6393278414,5446457865,743881,586885,33728512,4022272,8,8883576,2100700,8950616,2143076,143699,19584,enteritidis_v1.0.7,1,2,snippy,1,280664581
1536,345675,1139,3360341069,2757277739,377266,302547,33728512,2514944,4,8511444,1083004,8588480,1108072,79264,30166,enteritidis_v1.0.7,1,1,snippy,1,174692626
1537,32193,1480,1430214157,1102875123,145689,33813,20716544,0,0,2393264,69848,2407628,70244,43685,8347,enteritidis_v1.0.7,1,1,single,4,317591343
1538,346376,1169,4022466170,3520115509,489614,392797,33693696,2576384,6,8609752,1625476,8686788,1677260,118633,63850,enteritidis_v1.0.7,1,1,snippy,1,127800331
1539,14473,1398,445020969,330454572,44905,10147,20716544,0,0,2393472,69120,2407628,69516,18468,12527,enteritidis_v1.0.7,1,1,single,1,104818648
1540,178107,2814,4721118065,3888611137,531928,420219,33693696,2539520,6,9080200,1497004,9187300,1528364,104247,11174,enteritidis_v1.0.7,1,4,snippy,1,232490990
1541,18288,1428,697328529,540347046,71822,16578,20697088,0,0,2392856,69704,2407628,70100,24711,4968,enteritidis_v1.0.7,1,1,single,1,147233770
1542,181370,2856,4915222205,4079948010,559730,443818,33693696,2482176,6,9081100,1691592,9212776,1725680,112408,12987,enteritidis_v1.0.7,1,4,snippy,1,234685421
1543,32394,1387,1314231402,1014408080,134060,31101,20716544,0,0,2391964,69952,2407628,70344,40884,15102,enteritidis_v1.0.7,1,1,single,7,290075585
1544,247765,1722,3855699091,3238228689,444475,357044,33693696,2228224,4,8834424,1174908,8901464,1201876,87972,9363,enteritidis_v1.0.7,1,2,snippy,1,184783709
1545,289698,2879,6205752339,5118819473,694671,553083,33693696,2920448,8,9081100,2062344,9147240,2102992,146953,26701,enteritidis_v1.0.7,1,4,snippy,1,334336962
1546,53699,1412,2406885682,1857733926,244613,56939,20716544,0,0,2396988,70068,2407636,70464,81562,15994,enteritidis_v1.0.7,1,1,single,4,539404213
1547,214116,5202,5854370013,4700003755,646165,577165,33693696,3272704,6,9344176,1561684,9400320,1591884,126594,103162,enteritidis_v1.0.7,1,8,snippy,1,471980053
1548,35046,1381,1367863689,1061461822,140024,32544,20697088,0,0,1989632,70052,2407628,70448,48705,22794,enteritidis_v1.0.7,1,1,single,7,296654154
1549,157223,3921,5768091881,4772892841,653786,517824,33693696,3567616,7,9345076,1816732,9409416,1852048,123028,13413,enteritidis_v1.0.7,1,8,snippy,1,265953442
1550,159657,4202,6497520662,5251065195,716326,551182,33693696,5767168,10,10201604,2532100,10261444,2930244,167481,16133,enteritidis_v1.0.7,1,16,snippy,1,290075585
1551,13408,1627,573713206,437899364,58659,13439,20697088,0,0,1989636,69936,2407632,70332,21800,2603,enteritidis_v1.0.7,1,1,single,1,126066089
1552,29801,1519,1315404560,1039703447,136402,31877,20697088,0,0,2397748,70040,2407628,70432,47612,4650,enteritidis_v1.0.7,1,1,single,1,265953442
